p0,rep,A_market_share,product2_rate_when_A_chosen,A_success_rate_when_chosen,avg_profit_per_period,discounted_profit,final_successes,final_failures,final_posterior_mean
0.25,236,1.0,0.007,0.356,0.9496500000000165,47.195004149363584,356,644,0.3562874251497006
0.25,237,1.0,0.008,0.343,0.9496000000000167,47.17172461424654,343,657,0.34331337325349304
0.25,238,0.999,0.022022022022022022,0.36436436436436437,0.9479500000000165,45.84724826032737,364,635,0.3646353646353646
0.25,239,0.999,0.012012012012012012,0.35135135135135137,0.9484500000000167,46.0999551880572,351,648,0.3516483516483517
0.25,240,0.999,0.007007007007007007,0.36436436436436437,0.9487000000000165,47.138704486508466,364,635,0.3646353646353646
0.25,241,1.0,0.015,0.357,0.9492500000000166,46.888216146796886,357,643,0.35728542914171657
0.25,242,0.999,0.007007007007007007,0.38238238238238237,0.9487000000000165,46.22946011283137,382,617,0.3826173826173826
0.25,243,0.999,0.006006006006006006,0.34434434434434436,0.9487500000000166,46.272067721089854,344,655,0.34465534465534464
0.25,244,1.0,0.01,0.383,0.9495000000000166,47.05334791613109,383,617,0.38323353293413176
0.25,245,1.0,0.016,0.357,0.9492000000000167,46.83454297856867,357,643,0.35728542914171657
0.25,246,0.999,0.011011011011011011,0.36736736736736736,0.9485000000000166,46.14046222410314,367,632,0.3676323676323676
0.25,247,1.0,0.016,0.341,0.9492000000000167,46.994715532821175,341,659,0.3413173652694611
0.25,248,0.999,0.016016016016016016,0.36436436436436437,0.9482500000000166,46.09918267734087,364,635,0.3646353646353646
0.25,249,0.999,0.01701701701701702,0.33133133133133136,0.9482000000000166,45.93555591910495,331,668,0.33166833166833165
0.25,250,0.999,0.009009009009009009,0.3563563563563564,0.9486000000000167,46.599347214364904,356,643,0.35664335664335667
0.25,251,0.999,0.007007007007007007,0.36036036036036034,0.9487000000000165,46.26510011283137,360,639,0.36063936063936064
0.25,252,0.997,0.023069207622868605,0.3370110330992979,0.9460000000000164,46.017214528982834,336,661,0.33733733733733734
0.25,253,1.0,0.009,0.349,0.9495500000000167,47.10089074183659,349,651,0.34930139720558884
0.25,254,0.999,0.022022022022022022,0.3883883883883884,0.9479500000000165,45.75307937677262,388,611,0.3886113886113886
0.25,255,1.0,0.011,0.362,0.9494500000000167,47.11111577537498,362,638,0.36227544910179643
0.25,256,0.999,0.014014014014014014,0.3283283283283283,0.9483500000000166,46.167897327709234,328,671,0.32867132867132864
0.25,257,0.999,0.011011011011011011,0.34634634634634637,0.9485000000000166,46.54557404806649,346,653,0.34665334665334663
0.25,258,1.0,0.005,0.367,0.9497500000000166,47.25980191205895,367,633,0.36726546906187624
0.25,259,0.999,0.012012012012012012,0.34234234234234234,0.9484500000000166,46.13136226814998,342,657,0.34265734265734266
0.25,260,1.0,0.017,0.365,0.9491500000000166,46.88997362036826,365,635,0.3652694610778443
0.25,261,1.0,0.012,0.379,0.9494000000000166,47.05354292868171,379,621,0.37924151696606784
0.25,262,0.998,0.02004008016032064,0.3396793587174349,0.9471000000000165,45.033262194208845,339,659,0.34
0.25,263,0.999,0.01001001001001001,0.35835835835835833,0.9485500000000165,46.126434274701786,358,641,0.35864135864135865
0.25,264,0.996,0.014056224899598393,0.35943775100401604,0.9455000000000164,43.794293829704756,358,638,0.35971943887775554
0.25,265,0.997,0.022066198595787363,0.3520561685055166,0.9460500000000165,44.23959680455145,351,646,0.35235235235235235
0.25,266,0.999,0.007007007007007007,0.3533533533533533,0.9487000000000165,46.25933537685176,353,646,0.35364635364635366
0.25,267,0.998,0.02004008016032064,0.35771543086172347,0.9471000000000165,45.01612580399513,357,641,0.358
0.25,268,0.998,0.018036072144288578,0.35470941883767537,0.9472000000000166,45.01025715717281,354,644,0.355
0.25,269,0.998,0.01002004008016032,0.3627254509018036,0.9476000000000165,45.33757378588897,362,636,0.363
0.25,270,0.999,0.011011011011011011,0.3613613613613614,0.9485000000000166,46.0772035900726,361,638,0.36163836163836166
0.25,271,1.0,0.02,0.374,0.9490000000000166,46.98834865062529,374,626,0.37425149700598803
0.25,272,1.0,0.006,0.349,0.9497000000000166,47.220566075872206,349,651,0.34930139720558884
0.25,273,1.0,0.007,0.339,0.9496500000000165,47.18854475219327,339,661,0.3393213572854291
0.25,274,1.0,0.009,0.366,0.9495500000000167,47.0852200884069,366,634,0.3662674650698603
0.25,275,1.0,0.012,0.357,0.9494000000000166,46.990623365854454,357,643,0.35728542914171657
0.25,276,1.0,0.007,0.366,0.9496500000000165,47.183015236808856,366,634,0.3662674650698603
0.25,277,0.999,0.013013013013013013,0.3683683683683684,0.9484000000000166,46.083516903206515,368,631,0.36863136863136864
0.25,278,0.999,0.012012012012012012,0.3763763763763764,0.9484500000000166,46.08380884436096,376,623,0.37662337662337664
0.25,279,0.999,0.01901901901901902,0.3483483483483483,0.9481000000000165,46.50531361047691,348,651,0.34865134865134867
0.25,280,1.0,0.006,0.372,0.9497000000000166,47.21639563539661,372,628,0.3722554890219561
0.25,281,0.999,0.011011011011011011,0.34934934934934936,0.9485000000000166,46.12727182106668,349,650,0.34965034965034963
0.25,282,0.999,0.018018018018018018,0.3353353353353353,0.9481500000000166,46.02674260601676,335,664,0.3356643356643357
0.25,283,1.0,0.019,0.383,0.9490500000000166,46.83969510197685,383,617,0.38323353293413176
0.25,284,0.998,0.009018036072144289,0.3486973947895792,0.9476500000000165,45.22299984020406,348,650,0.349
0.25,285,0.999,0.011011011011011011,0.35135135135135137,0.9485000000000166,46.08241639847986,351,648,0.3516483516483517
0.25,286,0.999,0.011011011011011011,0.3633633633633634,0.9485000000000166,46.096484833676065,363,636,0.36363636363636365
0.25,287,1.0,0.012,0.356,0.9494000000000167,47.162240581322884,356,644,0.3562874251497006
0.25,288,0.992,0.009072580645161291,0.3094758064516129,0.9419500000000163,45.25006555425636,307,685,0.30985915492957744
0.25,289,0.997,0.01905717151454363,0.3239719157472417,0.9462000000000166,45.558127347712734,323,674,0.32432432432432434
0.25,290,1.0,0.007,0.34,0.9496500000000165,47.17291848411244,340,660,0.3403193612774451
0.25,291,0.999,0.01901901901901902,0.3383383383383383,0.9481000000000166,45.95076983055985,338,661,0.3386613386613387
0.25,292,0.999,0.015015015015015015,0.33633633633633636,0.9483000000000166,46.13955360850024,336,663,0.33666333666333664
0.25,293,0.995,0.007035175879396985,0.3417085427135678,0.9449000000000164,42.758372800849074,340,655,0.3420260782347041
0.25,294,0.999,0.009009009009009009,0.34234234234234234,0.9486000000000167,46.23787686489721,342,657,0.34265734265734266
0.25,295,1.0,0.012,0.388,0.9494000000000167,46.97511559696014,388,612,0.38822355289421157
0.25,296,1.0,0.013,0.343,0.9493500000000166,46.936906995248755,343,657,0.34331337325349304
0.25,297,0.999,0.013013013013013013,0.34234234234234234,0.9484000000000166,46.00515072390331,342,657,0.34265734265734266
0.25,298,0.991,0.012108980827447022,0.3794147325933401,0.9408500000000162,39.541695862471826,376,615,0.3796576032225579
0.25,299,1.0,0.015,0.357,0.9492500000000166,46.971826313304355,357,643,0.35728542914171657
0.25,300,0.993,0.014098690835850957,0.3413897280966767,0.9426500000000163,42.0444581294941,339,654,0.3417085427135678
0.25,301,0.997,0.012036108324974924,0.3691073219658977,0.9465500000000165,45.075747954386905,368,629,0.36936936936936937
0.25,302,0.999,0.016016016016016016,0.3483483483483483,0.9482500000000166,46.84549764323233,348,651,0.34865134865134867
0.25,303,0.998,0.0070140280561122245,0.3777555110220441,0.9477500000000165,47.02886164719134,377,621,0.378
0.25,304,1.0,0.022,0.364,0.9489000000000166,46.902652901704535,364,636,0.36427145708582837
0.25,305,0.999,0.013013013013013013,0.35835835835835833,0.9484000000000166,46.09225959319167,358,641,0.35864135864135865
0.25,306,0.998,0.0070140280561122245,0.3306613226452906,0.9477500000000165,45.33979810897591,330,668,0.331
0.25,307,1.0,0.008,0.343,0.9496000000000167,47.14799570114017,343,657,0.34331337325349304
0.25,308,0.998,0.012024048096192385,0.3466933867735471,0.9475000000000164,46.07710679407487,346,652,0.347
0.25,309,1.0,0.013,0.347,0.9493500000000166,46.93689255722997,347,653,0.3473053892215569
0.25,310,0.999,0.01001001001001001,0.36736736736736736,0.9485500000000165,46.20316528280759,367,632,0.3676323676323676
0.25,311,1.0,0.01,0.357,0.9495000000000166,47.09501298377539,357,643,0.35728542914171657
0.25,312,0.999,0.008008008008008008,0.35235235235235235,0.9486500000000165,46.19301883550381,352,647,0.35264735264735264
0.25,313,1.0,0.011,0.372,0.9494500000000167,47.041326567982026,372,628,0.3722554890219561
0.25,314,0.999,0.01001001001001001,0.3303303303303303,0.9485500000000165,46.175096587778256,330,669,0.3306693306693307
0.25,315,1.0,0.011,0.351,0.9494500000000167,47.0230955689645,351,649,0.35129740518962077
0.25,316,0.998,0.022044088176352707,0.3517034068136273,0.9470000000000165,45.052225756175226,351,647,0.352
0.25,317,1.0,0.02,0.348,0.9490000000000166,47.01092716880203,348,652,0.34830339321357284
0.25,318,1.0,0.013,0.346,0.9493500000000166,46.949183907681615,346,654,0.3463073852295409
0.25,319,0.999,0.006006006006006006,0.37037037037037035,0.9487500000000166,46.27031375317574,370,629,0.3706293706293706
0.25,320,0.998,0.018036072144288578,0.35370741482965934,0.9472000000000166,45.38628463671667,353,645,0.354
0.25,321,1.0,0.007,0.32,0.9496500000000165,47.1747082472901,320,680,0.3203592814371258
0.25,322,0.999,0.01701701701701702,0.35535535535535534,0.9482000000000166,45.898457244685424,355,644,0.35564435564435565
0.25,323,1.0,0.013,0.349,0.9493500000000166,47.00626526894226,349,651,0.34930139720558884
0.25,324,1.0,0.008,0.343,0.9496000000000167,47.15104785514414,343,657,0.34331337325349304
0.25,325,0.999,0.012012012012012012,0.33933933933933935,0.9484500000000166,46.13339844506892,339,660,0.33966033966033965
0.25,326,1.0,0.005,0.36,0.9497500000000166,47.25980191205895,360,640,0.3602794411177645
0.25,327,0.996,0.020080321285140562,0.357429718875502,0.9452000000000165,43.16878488541151,356,640,0.35771543086172347
0.25,328,0.998,0.01002004008016032,0.36773547094188375,0.9476000000000165,45.25177370170276,367,631,0.368
0.25,329,1.0,0.009,0.345,0.9495500000000167,47.09258375231783,345,655,0.34530938123752497
0.25,330,1.0,0.015,0.36,0.9492500000000166,46.97734557929271,360,640,0.3602794411177645
0.25,331,1.0,0.01,0.365,0.9495000000000166,47.066625924206576,365,635,0.3652694610778443
0.25,332,1.0,0.014,0.361,0.9493000000000167,46.94809771759463,361,639,0.36127744510978044
0.25,333,1.0,0.019,0.351,0.9490500000000167,46.82835791939584,351,649,0.35129740518962077
0.25,334,1.0,0.009,0.35,0.9495500000000167,47.12260960592228,350,650,0.3502994011976048
0.25,335,0.999,0.023023023023023025,0.3283283283283283,0.9479000000000166,45.953659575898214,328,671,0.32867132867132864
0.25,336,1.0,0.009,0.379,0.9495500000000167,47.0852200884069,379,621,0.37924151696606784
0.25,337,0.999,0.014014014014014014,0.35435435435435436,0.9483500000000166,45.99151105277409,354,645,0.3546453546453546
0.25,338,1.0,0.014,0.347,0.9493000000000167,47.07124049229172,347,653,0.3473053892215569
0.25,339,1.0,0.006,0.358,0.9497000000000166,47.220566075872206,358,642,0.3582834331337325
0.25,340,0.999,0.01001001001001001,0.3813813813813814,0.9485500000000165,46.12267815844434,381,618,0.38161838161838163
0.25,341,1.0,0.013,0.345,0.9493500000000166,46.97763410665799,345,655,0.34530938123752497
0.25,342,0.999,0.015015015015015015,0.3613613613613614,0.9483000000000166,46.732115968232364,361,638,0.36163836163836166
0.25,343,0.999,0.009009009009009009,0.35435435435435436,0.9486000000000167,46.143515685039944,354,645,0.3546453546453546
0.25,344,0.999,0.007007007007007007,0.35135135135135137,0.9487000000000165,46.227775602046655,351,648,0.3516483516483517
0.25,345,0.997,0.014042126379137413,0.3550651955867603,0.9464500000000166,44.34648269425768,354,643,0.35535535535535534
0.25,346,1.0,0.008,0.346,0.9496000000000167,47.1295122074501,346,654,0.3463073852295409
0.25,347,0.999,0.013013013013013013,0.37737737737737737,0.9484000000000166,46.00950781726763,377,622,0.3776223776223776
0.25,348,0.999,0.01701701701701702,0.3613613613613614,0.9482000000000166,46.086133785592416,361,638,0.36163836163836166
0.25,349,1.0,0.013,0.357,0.9493500000000166,46.98880662276516,357,643,0.35728542914171657
0.25,350,0.995,0.02512562814070352,0.35175879396984927,0.9440000000000164,42.907230710408456,350,645,0.3520561685055166
0.25,351,0.998,0.014028056112224449,0.3667334669338677,0.9474000000000166,45.97881612126798,366,632,0.367
0.25,352,0.998,0.01002004008016032,0.3466933867735471,0.9476000000000165,45.327318604338686,346,652,0.347
0.25,353,0.996,0.014056224899598393,0.3714859437751004,0.9455000000000164,45.59475834982945,370,626,0.3717434869739479
0.25,354,0.995,0.017085427135678392,0.3628140703517588,0.9444000000000163,42.83516298015294,361,634,0.3630892678034102
0.25,355,0.999,0.01001001001001001,0.35135135135135137,0.9485500000000165,46.12880289442394,351,648,0.3516483516483517
0.25,356,0.999,0.006006006006006006,0.3763763763763764,0.9487500000000166,46.74013402437369,376,623,0.37662337662337664
0.25,357,0.998,0.013026052104208416,0.3937875751503006,0.9474500000000166,45.15506005344737,393,605,0.394
0.25,358,1.0,0.009,0.38,0.9495500000000167,47.09821655961667,380,620,0.38023952095808383
0.25,359,0.998,0.025050100200400802,0.34168336673346694,0.9468500000000165,45.52153686398463,341,657,0.342
0.25,360,1.0,0.014,0.342,0.9493000000000167,46.89298612145004,342,658,0.34231536926147704
0.25,361,1.0,0.009,0.359,0.9495500000000167,47.11057227333684,359,641,0.3592814371257485
0.25,362,1.0,0.013,0.338,0.9493500000000166,46.96384826644155,338,662,0.3383233532934132
0.25,363,0.999,0.02002002002002002,0.33633633633633636,0.9480500000000166,45.89346021056668,336,663,0.33666333666333664
0.25,364,0.999,0.018018018018018018,0.35435435435435436,0.9481500000000166,45.87214226770884,354,645,0.3546453546453546
0.25,365,0.994,0.02012072434607646,0.335010060362173,0.9433000000000163,46.26614722960523,333,661,0.3353413654618474
0.25,366,1.0,0.019,0.344,0.9490500000000167,46.782803395713266,344,656,0.344311377245509
0.25,367,0.999,0.018018018018018018,0.34034034034034033,0.9481500000000166,46.526917551747005,340,659,0.34065934065934067
0.25,368,1.0,0.012,0.409,0.9494000000000166,47.0140875717619,409,591,0.4091816367265469
0.25,369,0.999,0.014014014014014014,0.34234234234234234,0.9483500000000166,47.01879289827515,342,657,0.34265734265734266
0.25,370,1.0,0.009,0.376,0.9495500000000167,47.1154356667807,376,624,0.37624750499001997
0.25,371,1.0,0.017,0.363,0.9491500000000166,46.87023884763498,363,637,0.36327345309381237
0.25,372,1.0,0.012,0.353,0.9494000000000166,47.008181156900854,353,647,0.3532934131736527
0.25,373,0.999,0.01901901901901902,0.35535535535535534,0.9481000000000166,46.77216032535687,355,644,0.35564435564435565
0.25,374,1.0,0.009,0.365,0.9495500000000167,47.14336850099217,365,635,0.3652694610778443
0.25,375,1.0,0.009,0.339,0.9495500000000167,47.096131808862346,339,661,0.3393213572854291
0.25,376,0.999,0.009009009009009009,0.35935935935935936,0.9486000000000167,46.17481390202297,359,640,0.3596403596403596
0.25,377,0.999,0.013013013013013013,0.34434434434434436,0.9484000000000166,46.03970399220971,344,655,0.34465534465534464
0.25,378,0.997,0.009027081243731194,0.37713139418254765,0.9467000000000165,44.475569235783766,376,621,0.37737737737737737
0.25,379,1.0,0.027,0.352,0.9486500000000165,46.78605081177135,352,648,0.3522954091816367
0.25,380,0.997,0.020060180541624874,0.3721163490471414,0.9461500000000165,44.67069256144745,371,626,0.37237237237237236
0.25,381,1.0,0.014,0.354,0.9493000000000167,46.8979021621783,354,646,0.35429141716566864
0.25,382,0.997,0.024072216649949848,0.35606820461384153,0.9459500000000164,44.036858080786956,355,642,0.3563563563563564
0.25,383,1.0,0.01,0.344,0.9495000000000166,47.049422730918984,344,656,0.344311377245509
0.25,384,1.0,0.01,0.366,0.9495000000000166,47.05334791613109,366,634,0.3662674650698603
0.25,385,1.0,0.014,0.346,0.9493000000000167,46.9881024642183,346,654,0.3463073852295409
0.25,386,0.999,0.01001001001001001,0.3333333333333333,0.9485500000000165,46.96621611160727,333,666,0.3336663336663337
0.25,387,1.0,0.015,0.319,0.9492500000000166,47.02097638017124,319,681,0.3193612774451098
0.25,388,0.999,0.01701701701701702,0.3533533533533533,0.9482000000000166,46.34519257854123,353,646,0.35364635364635366
0.25,389,0.999,0.008008008008008008,0.3733733733733734,0.9486500000000165,46.228946429030465,373,626,0.37362637362637363
0.25,390,1.0,0.02,0.358,0.9490000000000166,47.04522712249,358,642,0.3582834331337325
0.25,391,1.0,0.012,0.362,0.9494000000000167,46.97702818747768,362,638,0.36227544910179643
0.25,392,1.0,0.013,0.365,0.9493500000000166,46.93459961419428,365,635,0.3652694610778443
0.25,393,0.995,0.010050251256281407,0.3698492462311558,0.9447500000000164,42.666709555748895,368,627,0.37011033099297896
0.25,394,0.997,0.012036108324974924,0.33901705115346037,0.9465500000000164,46.94053688560624,338,659,0.33933933933933935
0.25,395,0.999,0.007007007007007007,0.3533533533533533,0.9487000000000165,46.24296321504911,353,646,0.35364635364635366
0.25,396,1.0,0.01,0.377,0.9495000000000166,47.068575369738944,377,623,0.3772455089820359
0.25,397,1.0,0.015,0.376,0.9492500000000166,46.85925897227862,376,624,0.37624750499001997
0.25,398,0.997,0.00802407221664995,0.38214643931795383,0.9467500000000165,45.116338251165004,381,616,0.38238238238238237
0.25,399,0.997,0.026078234704112337,0.3329989969909729,0.9458500000000164,44.0303110060072,332,665,0.3333333333333333
0.3,0,0.997,0.024072216649949848,0.36108324974924777,0.9459500000000164,46.66548431781663,360,637,0.3613613613613614
0.3,1,0.998,0.022044088176352707,0.35671342685370744,0.9470000000000165,46.218261694117196,356,642,0.357
0.3,2,0.987,0.02735562310030395,0.3465045592705167,0.936300000000016,44.789699595660956,342,645,0.3468149646107179
0.3,3,0.988,0.018218623481781375,0.347165991902834,0.9377000000000161,46.77271437570638,343,645,0.3474747474747475
0.3,4,0.994,0.011066398390342052,0.358148893360161,0.9437500000000164,45.18562051924752,356,638,0.35843373493975905
0.3,5,0.983,0.011190233977619531,0.3377416073245168,0.9333000000000159,45.0606763458967,332,651,0.3380710659898477
0.3,6,0.994,0.035211267605633804,0.34305835010060365,0.9425500000000163,45.694098869155944,341,653,0.3433734939759036
0.3,7,0.983,0.012207527975584944,0.35096642929806715,0.9332500000000158,46.84658598612915,345,638,0.35126903553299493
0.3,8,0.999,0.014014014014014014,0.35035035035035034,0.9483500000000166,45.94717631861393,350,649,0.35064935064935066
0.3,9,0.998,0.02004008016032064,0.3727454909819639,0.9471000000000165,46.79972787466261,372,626,0.373
0.3,10,1.0,0.019,0.373,0.9490500000000167,46.78666046347368,373,627,0.37325349301397204
0.3,11,0.975,0.022564102564102566,0.36512820512820515,0.9251500000000155,46.26786565732615,356,619,0.3654042988741044
0.3,12,0.987,0.028368794326241134,0.3323201621073962,0.9362500000000159,46.21417453955658,328,659,0.3326592517694641
0.3,13,0.976,0.02971311475409836,0.33709016393442626,0.9257500000000155,46.52371709840209,329,647,0.3374233128834356
0.3,14,0.999,0.012012012012012012,0.3483483483483483,0.9484500000000167,46.33162628534064,348,651,0.34865134865134867
0.3,15,0.993,0.028197381671701913,0.3766364551863041,0.9419500000000162,40.91299032969339,374,619,0.3768844221105528
0.3,16,0.988,0.024291497975708502,0.3481781376518219,0.937400000000016,39.64167405789246,344,644,0.3484848484848485
0.3,17,0.994,0.035211267605633804,0.35714285714285715,0.9425500000000163,45.992249314178096,355,639,0.357429718875502
0.3,18,0.999,0.012012012012012012,0.3683683683683684,0.9484500000000166,46.14068796040928,368,631,0.36863136863136864
0.3,19,0.997,0.013039117352056168,0.35606820461384153,0.9465000000000164,46.97562756467069,355,642,0.3563563563563564
0.3,20,0.993,0.022155085599194362,0.3333333333333333,0.9422500000000162,43.421617272271384,331,662,0.3336683417085427
0.3,21,0.994,0.028169014084507043,0.34507042253521125,0.9429000000000164,45.70397698943492,343,651,0.3453815261044177
0.3,22,0.999,0.018018018018018018,0.38038038038038036,0.9481500000000166,46.83767571223496,380,619,0.3806193806193806
0.3,23,0.999,0.012012012012012012,0.3713713713713714,0.9484500000000166,46.11806455068002,371,628,0.37162837162837165
0.3,24,0.907,0.03638368246968027,0.3539140022050717,0.8600000000000124,45.87950607666423,321,586,0.3542354235423542
0.3,25,1.0,0.013,0.368,0.9493500000000166,47.00289530184153,368,632,0.36826347305389223
0.3,26,0.996,0.01706827309236948,0.3674698795180723,0.9453500000000165,43.388227204336516,366,630,0.36773547094188375
0.3,27,1.0,0.01,0.378,0.9495000000000166,47.07812801635599,378,622,0.3782435129740519
0.3,28,0.998,0.018036072144288578,0.3697394789579158,0.9472000000000166,45.041575744141504,369,629,0.37
0.3,29,1.0,0.014,0.372,0.9493000000000167,46.93739550843306,372,628,0.3722554890219561
0.3,30,0.996,0.013052208835341365,0.357429718875502,0.9455500000000164,44.84754039225632,356,640,0.35771543086172347
0.3,31,0.995,0.02914572864321608,0.36482412060301506,0.9438000000000163,43.83061229335402,363,632,0.3650952858575727
0.3,32,1.0,0.013,0.382,0.9493500000000166,46.93474832296245,382,618,0.38223552894211577
0.3,33,0.986,0.028397565922920892,0.34685598377281945,0.935300000000016,43.95652295224548,342,644,0.347165991902834
0.3,34,0.976,0.01639344262295082,0.36270491803278687,0.9264000000000155,45.725141665796485,354,622,0.36298568507157464
0.3,35,0.999,0.02702702702702703,0.35935935935935936,0.9477000000000165,45.80933607559062,359,640,0.3596403596403596
0.3,36,0.993,0.014098690835850957,0.35347432024169184,0.9426500000000163,43.335954404829316,351,642,0.35376884422110555
0.3,37,0.993,0.015105740181268883,0.3544813695871098,0.9426000000000163,46.78657610237597,352,641,0.35477386934673366
0.3,38,1.0,0.018,0.369,0.9491000000000166,46.93009879033341,369,631,0.36926147704590817
0.3,39,0.999,0.009009009009009009,0.3993993993993994,0.9486000000000167,46.14890323707529,399,600,0.3996003996003996
0.3,40,0.998,0.033066132264529056,0.3406813627254509,0.9464500000000166,46.120142876361164,340,658,0.341
0.3,41,0.999,0.022022022022022022,0.36736736736736736,0.9479500000000165,45.84557720394298,367,632,0.3676323676323676
0.3,42,1.0,0.023,0.36,0.9488500000000165,46.73201757936552,360,640,0.3602794411177645
0.3,43,0.987,0.022289766970618033,0.3495440729483283,0.936550000000016,44.503963254284905,345,642,0.34984833164812945
0.3,44,0.999,0.006006006006006006,0.35535535535535534,0.9487500000000166,46.27031375317574,355,644,0.35564435564435565
0.3,45,0.999,0.03003003003003003,0.35535535535535534,0.9475500000000165,46.50985986267686,355,644,0.35564435564435565
0.3,46,0.997,0.02106318956870612,0.38615847542627885,0.9461000000000165,44.220315009550205,385,612,0.3863863863863864
0.3,47,0.908,0.023127753303964757,0.3237885462555066,0.8615500000000124,45.625366309188415,294,614,0.3241758241758242
0.3,48,0.996,0.02610441767068273,0.3514056224899598,0.9449000000000164,44.506208015383486,350,646,0.3517034068136273
0.3,49,0.989,0.032355915065722954,0.33367037411526795,0.937950000000016,44.73065173463867,330,659,0.3340060544904137
0.3,50,0.997,0.022066198595787363,0.3711133400200602,0.9460500000000165,46.754760175671706,370,627,0.3713713713713714
0.3,51,0.982,0.0274949083503055,0.37780040733197556,0.9315500000000158,42.83719573170216,371,611,0.3780487804878049
0.3,52,0.972,0.018518518518518517,0.35288065843621397,0.9225000000000153,46.68585172882625,343,629,0.3531827515400411
0.3,53,1.0,0.025,0.357,0.9487500000000165,46.741023035712146,357,643,0.35728542914171657
0.3,54,0.996,0.014056224899598393,0.36244979919678716,0.9455000000000164,46.88504140133151,361,635,0.3627254509018036
0.3,55,0.997,0.014042126379137413,0.3550651955867603,0.9464500000000166,46.93219342204222,354,643,0.35535535535535534
0.3,56,1.0,0.012,0.376,0.9494000000000167,46.96880995417444,376,624,0.37624750499001997
0.3,57,0.996,0.02108433734939759,0.35843373493975905,0.9451500000000164,43.19101911050744,357,639,0.3587174348697395
0.3,58,0.989,0.034378159757330634,0.3528816986855409,0.9378500000000161,46.468821012496974,349,640,0.35317860746720486
0.3,59,0.999,0.018018018018018018,0.35835835835835833,0.9481500000000166,46.81311391543049,358,641,0.35864135864135865
0.3,60,0.998,0.008016032064128256,0.36773547094188375,0.9477000000000165,45.72085315674527,367,631,0.368
0.3,61,0.996,0.02108433734939759,0.3755020080321285,0.9451500000000164,44.840601118725985,374,622,0.375751503006012
0.3,62,1.0,0.025,0.358,0.9487500000000166,46.76147230420087,358,642,0.3582834331337325
0.3,63,0.993,0.02416918429003021,0.3716012084592145,0.9421500000000163,42.35340011643522,369,624,0.37185929648241206
0.3,64,0.992,0.02620967741935484,0.3800403225806452,0.9411000000000161,40.970393253868686,377,615,0.38028169014084506
0.3,65,0.999,0.023023023023023025,0.3983983983983984,0.9479000000000165,46.72576697810229,398,601,0.3986013986013986
0.3,66,0.999,0.01701701701701702,0.35735735735735735,0.9482000000000167,46.027433374726286,357,642,0.35764235764235763
0.3,67,0.993,0.025176233635448138,0.34944612286002014,0.9421000000000163,43.996990638461185,347,646,0.349748743718593
0.3,68,0.996,0.029116465863453816,0.3614457831325301,0.9447500000000164,44.38108381873421,360,636,0.36172344689378755
0.3,69,0.987,0.04559270516717325,0.3475177304964539,0.9354000000000159,41.25067591591022,343,644,0.34782608695652173
0.3,70,0.986,0.014198782961460446,0.36511156186612576,0.936000000000016,38.034066601781845,360,626,0.36538461538461536
0.3,71,0.997,0.012036108324974924,0.3520561685055166,0.9465500000000164,46.06397512434949,351,646,0.35235235235235235
0.3,72,0.998,0.018036072144288578,0.37074148296593185,0.9472000000000166,46.765672053253496,370,628,0.371
0.3,73,0.998,0.01603206412825651,0.37374749498997994,0.9473000000000166,45.10340181984548,373,625,0.374
0.3,74,0.995,0.024120603015075376,0.342713567839196,0.9440500000000164,46.24901552393797,341,654,0.3430290872617854
0.3,75,0.999,0.013013013013013013,0.3813813813813814,0.9484000000000166,46.93811118060465,381,618,0.38161838161838163
0.3,76,0.999,0.026026026026026026,0.36236236236236236,0.9477500000000165,45.75280306510555,362,637,0.3626373626373626
0.3,77,1.0,0.006,0.362,0.9497000000000166,47.21460587221895,362,638,0.36227544910179643
0.3,78,0.999,0.01701701701701702,0.34734734734734735,0.9482000000000166,46.648630244516966,347,652,0.34765234765234765
0.3,79,1.0,0.016,0.374,0.9492000000000167,46.8394166909229,374,626,0.37425149700598803
0.3,80,0.999,0.02002002002002002,0.3863863863863864,0.9480500000000166,45.84333952594975,386,613,0.3866133866133866
0.3,81,1.0,0.014,0.393,0.9493000000000167,46.92003049401702,393,607,0.3932135728542914
0.3,82,0.973,0.029804727646454265,0.35046248715313466,0.9229000000000154,45.20009254239742,341,632,0.3507692307692308
0.3,83,1.0,0.019,0.358,0.9490500000000167,46.82120979282186,358,642,0.3582834331337325
0.3,84,0.998,0.02404809619238477,0.35070140280561124,0.9469000000000165,46.26975612785058,350,648,0.351
0.3,85,0.994,0.015090543259557344,0.36619718309859156,0.9435500000000163,46.87501459890412,364,630,0.36646586345381527
0.3,86,1.0,0.014,0.354,0.9493000000000167,47.002146404078964,354,646,0.35429141716566864
0.3,87,0.994,0.018108651911468814,0.35714285714285715,0.9434000000000163,46.80665338318809,355,639,0.357429718875502
0.3,88,0.995,0.017085427135678392,0.3597989949748744,0.9444000000000163,45.12906823190043,358,637,0.3600802407221665
0.3,89,0.943,0.012725344644750796,0.3531283138918346,0.895250000000014,45.91918207956134,333,610,0.35343915343915344
0.3,90,1.0,0.015,0.354,0.9492500000000166,46.912735152670024,354,646,0.35429141716566864
0.3,91,0.997,0.028084252758274825,0.3430290872617854,0.9457500000000165,45.68038035681939,342,655,0.3433433433433433
0.3,92,0.997,0.028084252758274825,0.35707121364092276,0.9457500000000165,44.88627254401491,356,641,0.35735735735735735
